ID,S,I,State,Nature,Obs
0,86,414,1,1,1
1,119,381,1,1,1
2,84,416,1,1,1
3,192,308,1,1,1
4,10,490,1,1,1
5,107,393,1,1,1
6,105,395,1,0,0
7,81,419,1,1,1
8,109,391,1,1,1
9,84,416,1,1,0
10,71,429,1,1,1
11,140,360,1,0,0
12,60,440,1,0,0
13,99,401,1,1,1
14,83,417,1,1,0
15,63,437,1,1,0
16,188,312,1,1,1
17,86,414,1,1,1
18,169,331,1,1,1
19,142,358,1,1,1
20,86,414,1,1,1
21,130,370,1,1,1
22,166,334,1,0,0
23,82,418,1,1,1
24,61,439,1,1,0
25,222,278,1,1,1
26,54,446,1,1,1
27,78,422,1,1,0
28,75,425,1,1,1
29,159,341,1,0,0
30,197,303,1,1,1
31,78,422,1,1,1
32,49,451,1,1,0
33,75,425,1,1,0
34,149,351,1,1,1
35,199,301,1,0,0
36,64,436,1,0,1
37,132,368,1,1,1
38,188,312,1,0,0
39,119,381,1,0,0
