ID,S,I,State,Nature,Obs
0,51,449,1,1,0
1,123,377,1,1,1
2,59,441,1,1,1
3,202,298,1,0,0
4,73,427,1,0,0
5,104,396,1,1,1
6,63,437,1,1,1
7,51,449,1,1,1
8,142,358,1,0,0
9,34,466,1,1,1
10,69,431,1,1,1
11,174,326,1,1,1
12,48,452,1,1,1
13,120,380,1,1,1
14,58,442,1,1,1
15,48,452,1,1,1
16,206,294,1,1,0
17,54,446,1,1,1
18,160,340,1,1,1
19,139,361,1,0,0
20,45,455,1,1,0
21,117,383,1,1,1
22,143,357,1,1,1
23,64,436,1,1,1
24,43,457,1,1,1
25,237,263,1,1,1
26,48,452,1,1,1
27,30,470,1,1,1
28,49,451,1,1,1
29,155,345,1,1,1
30,185,315,1,1,1
31,56,444,1,1,1
32,44,456,1,1,1
33,65,435,1,1,1
34,124,376,1,0,1
35,183,317,1,1,1
36,55,445,1,1,1
37,139,361,1,0,0
38,194,306,1,1,1
39,111,389,1,1,1
