ID,S,I,State,Nature,Obs
0,142,358,1,1,1
1,16,484,1,1,1
2,44,456,1,1,1
3,247,253,1,0,0
4,43,457,1,1,1
5,13,487,1,1,1
6,131,369,1,1,1
7,77,423,1,1,1
8,184,316,1,0,0
9,57,443,1,1,1
10,38,462,1,1,1
11,153,347,1,1,1
12,55,445,1,1,1
13,143,357,1,1,0
14,51,449,1,1,1
15,57,443,1,1,1
16,151,349,1,1,1
17,44,456,1,1,1
18,88,412,1,1,1
19,204,296,1,0,0
20,61,439,1,1,0
21,31,469,1,0,0
22,181,319,1,1,1
23,69,431,1,1,1
24,58,442,1,1,1
25,267,233,0,1,1
26,49,451,1,1,0
27,70,430,1,1,0
28,56,444,1,1,0
29,165,335,1,1,1
30,241,259,1,1,1
31,81,419,1,1,0
32,23,477,1,1,0
33,48,452,1,1,1
34,68,432,1,0,0
35,117,383,1,0,0
36,72,428,1,1,0
37,139,361,1,0,0
38,232,268,1,0,1
39,68,432,1,1,1
