ID,S,I,State,Nature,Obs
0,89,411,1,0,1
1,73,427,1,1,1
2,86,414,1,1,1
3,173,327,1,1,1
4,78,422,1,1,1
5,73,427,1,1,1
6,118,382,1,1,1
7,81,419,1,1,0
8,111,389,1,1,1
9,61,439,1,1,0
10,79,421,1,1,1
11,140,360,1,0,0
12,75,425,1,0,0
13,115,385,1,0,0
14,82,418,1,1,1
15,82,418,1,1,0
16,184,316,1,1,1
17,77,423,1,1,1
18,146,354,1,0,0
19,147,353,1,1,1
20,61,439,1,1,1
21,114,386,1,1,1
22,155,345,1,1,1
23,80,420,1,1,1
24,98,402,1,1,0
25,201,299,1,1,1
26,61,439,1,1,1
27,79,421,1,1,0
28,84,416,1,1,1
29,143,357,1,1,1
30,189,311,1,1,1
31,79,421,1,0,0
32,68,432,1,1,1
33,88,412,1,1,1
34,143,357,1,1,1
35,170,330,1,0,0
36,90,410,1,1,1
37,138,362,1,1,0
38,215,285,1,1,1
39,125,375,1,1,1
