ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,0,0
4,0,500,1,1,1
5,19,481,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,0,500,1,1,1
9,2,498,1,1,1
10,0,500,1,1,1
11,0,500,1,1,1
12,0,500,1,1,1
13,0,500,1,0,0
14,0,500,1,1,1
15,0,500,1,1,1
16,12,488,1,1,1
17,0,500,1,1,1
18,0,500,1,1,1
19,279,221,0,0,1
20,24,476,1,1,1
21,0,500,1,1,1
22,0,500,1,1,0
23,0,500,1,1,1
24,5,495,1,1,1
25,0,500,1,1,1
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,1,499,1,1,1
30,0,500,1,1,1
31,0,500,1,1,1
32,319,181,0,1,1
33,0,500,1,1,1
34,0,500,1,1,1
35,250,250,0.5,0,0
36,500,0,0,1,1
37,0,500,1,1,1
38,57,443,1,1,0
39,485,15,0,0,0
