ID,S,I,State,Nature,Obs
0,52,448,1,1,0
1,0,500,1,1,1
2,0,500,1,1,1
3,138,362,1,1,1
4,0,500,1,1,1
5,0,500,1,1,0
6,52,448,1,1,1
7,36,464,1,1,0
8,43,457,1,0,0
9,0,500,1,1,0
10,0,500,1,1,1
11,408,92,0,0,0
12,3,497,1,1,1
13,0,500,1,1,1
14,0,500,1,1,1
15,0,500,1,1,0
16,258,242,0,1,1
17,167,333,1,1,1
18,423,77,0,1,0
19,3,497,1,1,1
20,0,500,1,1,0
21,58,442,1,1,1
22,52,448,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,461,39,0,0,0
26,0,500,1,1,1
27,0,500,1,1,1
28,18,482,1,1,1
29,331,169,0,1,0
30,89,411,1,1,1
31,15,485,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,17,483,1,0,1
35,226,274,1,0,1
36,0,500,1,1,1
37,434,66,0,0,0
38,119,381,1,1,1
39,324,176,0,0,0
