ID,S,I,State,Nature,Obs
0,0,500,1,1,0
1,0,500,1,1,1
2,4,496,1,1,1
3,302,198,0,0,1
4,0,500,1,1,1
5,73,427,1,1,1
6,28,472,1,0,0
7,10,490,1,1,1
8,21,479,1,1,1
9,455,45,0,1,1
10,450,50,0,1,1
11,20,480,1,1,1
12,0,500,1,1,1
13,271,229,0,1,0
14,493,7,0,0,0
15,0,500,1,1,0
16,404,96,0,0,0
17,92,408,1,0,1
18,37,463,1,1,1
19,264,236,0,1,1
20,460,40,0,1,1
21,318,182,0,0,0
22,9,491,1,1,1
23,57,443,1,1,1
24,5,495,1,1,1
25,0,500,1,1,1
26,2,498,1,1,1
27,0,500,1,1,1
28,1,499,1,1,1
29,14,486,1,0,1
30,0,500,1,1,1
31,451,49,0,1,0
32,68,432,1,1,1
33,5,495,1,1,1
34,72,428,1,1,1
35,491,9,0,1,0
36,93,407,1,0,0
37,390,110,0,1,0
38,433,67,0,0,0
39,28,472,1,1,1
