ID,S,I,State,Nature,Obs
0,210,290,1,1,0
1,197,303,1,1,1
2,210,290,1,1,1
3,278,222,0,1,1
4,185,315,1,1,1
5,183,317,1,1,1
6,203,297,1,1,1
7,205,295,1,1,1
8,225,275,1,0,0
9,191,309,1,1,0
10,193,307,1,1,1
11,228,272,1,1,1
12,183,317,1,1,1
13,221,279,1,1,1
14,200,300,1,1,1
15,203,297,1,1,1
16,279,221,0,0,0
17,194,306,1,1,1
18,259,241,0,1,1
19,239,261,1,0,1
20,185,315,1,1,1
21,230,270,1,0,0
22,257,243,0,1,1
23,204,296,1,1,1
24,180,320,1,1,1
25,300,200,0,0,1
26,188,312,1,1,1
27,192,308,1,1,1
28,198,302,1,1,1
29,266,234,0,1,1
30,278,222,0,1,1
31,197,303,1,1,1
32,182,318,1,1,0
33,202,298,1,1,1
34,221,279,1,0,1
35,284,216,0,1,1
36,218,282,1,1,1
37,242,258,1,0,0
38,272,228,0,0,1
39,210,290,1,1,1
