ID,S,I,State,Nature,Obs
0,1,499,1,1,1
1,0,500,1,1,1
2,147,353,1,1,1
3,441,59,0,0,0
4,55,445,1,1,1
5,454,46,0,0,0
6,284,216,0,0,0
7,190,310,1,1,1
8,324,176,0,0,0
9,260,240,0,0,0
10,26,474,1,1,1
11,38,462,1,0,0
12,0,500,1,1,1
13,32,468,1,1,1
14,0,500,1,1,1
15,46,454,1,1,0
16,53,447,1,1,1
17,209,291,1,1,1
18,285,215,0,1,0
19,403,97,0,0,0
20,137,363,1,0,0
21,187,313,1,0,0
22,10,490,1,1,1
23,346,154,0,1,1
24,155,345,1,1,1
25,8,492,1,1,1
26,181,319,1,1,1
27,0,500,1,1,1
28,1,499,1,1,1
29,109,391,1,0,0
30,312,188,0,1,1
31,0,500,1,1,1
32,168,332,1,0,0
33,98,402,1,1,1
34,7,493,1,0,0
35,352,148,0,1,0
36,192,308,1,0,0
37,178,322,1,1,1
38,218,282,1,1,1
39,269,231,0,1,1
