ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,116,384,1,1,1
2,27,473,1,1,1
3,442,58,0,0,0
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,6,494,1,1,1
8,1,499,1,0,1
9,31,469,1,1,0
10,8,492,1,1,1
11,85,415,1,1,1
12,3,497,1,1,1
13,3,497,1,1,1
14,11,489,1,1,0
15,35,465,1,1,1
16,127,373,1,1,1
17,0,500,1,1,1
18,500,0,0,1,1
19,0,500,1,0,0
20,0,500,1,1,1
21,0,500,1,0,0
22,10,490,1,0,0
23,8,492,1,1,1
24,2,498,1,1,1
25,94,406,1,1,1
26,0,500,1,1,1
27,19,481,1,1,1
28,0,500,1,1,1
29,251,249,0,1,1
30,260,240,0,1,1
31,36,464,1,1,1
32,4,496,1,1,0
33,60,440,1,1,1
34,374,126,0,0,0
35,379,121,0,0,0
36,8,492,1,0,0
37,369,131,0,0,0
38,424,76,0,0,0
39,212,288,1,1,1
