ID,S,I,State,Nature,Obs
0,133,367,1,0,0
1,113,387,1,0,0
2,93,407,1,1,0
3,225,275,1,1,0
4,79,421,1,0,1
5,94,406,1,0,0
6,95,405,1,0,0
7,139,361,1,0,0
8,128,372,1,1,1
9,76,424,1,0,0
10,74,426,1,0,0
11,156,344,1,1,1
12,93,407,1,0,0
13,161,339,1,1,1
14,109,391,1,0,0
15,149,351,1,1,1
16,207,293,1,0,0
17,85,415,1,0,0
18,203,297,1,0,0
19,180,320,1,1,1
20,137,363,1,0,0
21,79,421,1,1,1
22,184,316,1,1,1
23,151,349,1,1,1
24,153,347,1,0,0
25,227,273,1,1,1
26,97,403,1,0,0
27,147,353,1,0,0
28,126,374,1,0,0
29,200,300,1,1,0
30,217,283,1,1,0
31,138,362,1,0,1
32,102,398,1,0,1
33,131,369,1,0,0
34,149,351,1,1,1
35,204,296,1,1,1
36,137,363,1,1,1
37,168,332,1,1,1
38,218,282,1,1,1
39,173,327,1,1,1
