ID,S,I,State,Nature,Obs
0,500,0,0,1,0
1,0,500,1,1,1
2,0,500,1,1,1
3,59,441,1,1,1
4,500,0,0,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,0
10,0,500,1,1,0
11,0,500,1,1,1
12,0,500,1,1,1
13,500,0,0,0,0
14,0,500,1,1,1
15,0,500,1,0,0
16,0,500,1,1,1
17,1,499,1,1,1
18,487,13,0,0,0
19,0,500,1,1,1
20,0,500,1,1,1
21,500,0,0,1,1
22,0,500,1,1,1
23,500,0,0,1,1
24,0,500,1,0,1
25,0,500,1,1,1
26,0,500,1,1,1
27,322,178,0,1,1
28,0,500,1,1,1
29,489,11,0,0,0
30,1,499,1,1,1
31,65,435,1,0,1
32,0,500,1,1,0
33,500,0,0,0,0
34,0,500,1,1,1
35,498,2,0,0,0
36,0,500,1,1,1
37,189,311,1,1,1
38,0,500,1,0,0
39,483,17,0,1,0
