ID,S,I,State,Nature,Obs
0,88,412,1,1,1
1,45,455,1,1,1
2,96,404,1,1,1
3,203,297,1,0,0
4,17,483,1,1,0
5,123,377,1,1,1
6,86,414,1,1,1
7,74,426,1,1,1
8,131,369,1,1,1
9,90,410,1,1,1
10,57,443,1,0,0
11,158,342,1,1,1
12,55,445,1,1,1
13,109,391,1,1,0
14,68,432,1,1,1
15,68,432,1,1,0
16,199,301,1,1,0
17,65,435,1,1,0
18,155,345,1,1,1
19,133,367,1,1,0
20,60,440,1,1,1
21,119,381,1,1,1
22,153,347,1,1,1
23,72,428,1,1,1
24,53,447,1,1,1
25,239,261,1,0,0
26,68,432,1,1,1
27,63,437,1,1,1
28,73,427,1,1,1
29,179,321,1,1,1
30,187,313,1,1,1
31,80,420,1,1,1
32,47,453,1,1,1
33,70,430,1,1,1
34,125,375,1,1,0
35,167,333,1,1,1
36,92,408,1,1,1
37,151,349,1,0,0
38,188,312,1,1,1
39,122,378,1,1,1
