ID,S,I,State,Nature,Obs
0,0,500,1,1,0
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,0,1
4,0,500,1,0,0
5,0,500,1,1,1
6,356,144,0,1,0
7,0,500,1,1,1
8,70,430,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,451,49,0,0,0
12,0,500,1,1,1
13,0,500,1,1,0
14,0,500,1,1,0
15,0,500,1,1,1
16,362,138,0,1,1
17,0,500,1,1,1
18,0,500,1,1,1
19,1,499,1,1,1
20,1,499,1,1,1
21,0,500,1,1,1
22,0,500,1,0,0
23,0,500,1,1,1
24,0,500,1,1,1
25,147,353,1,1,1
26,0,500,1,1,0
27,0,500,1,1,1
28,0,500,1,1,0
29,0,500,1,1,1
30,0,500,1,0,0
31,0,500,1,1,0
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,1,0
35,0,500,1,1,1
36,500,0,0,1,1
37,0,500,1,1,1
38,14,486,1,1,1
39,0,500,1,1,1
