ID,S,I,State,Nature,Obs
0,286,214,0,0,0
1,338,162,0,0,0
2,463,37,0,0,0
3,491,9,0,0,0
4,92,408,1,1,1
5,228,272,1,1,0
6,33,467,1,1,1
7,123,377,1,1,1
8,144,356,1,1,1
9,338,162,0,0,0
10,95,405,1,1,1
11,477,23,0,0,0
12,387,113,0,0,0
13,452,48,0,1,1
14,165,335,1,1,1
15,296,204,0,0,0
16,500,0,0,1,0
17,317,183,0,1,0
18,484,16,0,1,0
19,348,152,0,0,1
20,247,253,1,1,1
21,351,149,0,0,0
22,384,116,0,0,0
23,296,204,0,0,0
24,385,115,0,1,0
25,496,4,0,0,0
26,123,377,1,1,1
27,396,104,0,1,1
28,0,500,1,1,1
29,438,62,0,0,0
30,0,500,1,1,1
31,453,47,0,0,0
32,155,345,1,1,1
33,395,105,0,1,1
34,377,123,0,0,0
35,472,28,0,0,0
36,154,346,1,0,1
37,492,8,0,0,0
38,443,57,0,0,0
39,382,118,0,0,0
