ID,S,I,State,Nature,Obs
0,72,428,1,1,1
1,95,405,1,1,1
2,115,385,1,1,1
3,209,291,1,1,1
4,15,485,1,1,1
5,126,374,1,1,1
6,133,367,1,0,0
7,91,409,1,1,0
8,114,386,1,1,1
9,83,417,1,1,1
10,64,436,1,0,0
11,182,318,1,1,1
12,59,441,1,1,1
13,128,372,1,1,0
14,72,428,1,1,1
15,76,424,1,1,1
16,172,328,1,1,1
17,59,441,1,1,0
18,146,354,1,1,0
19,136,364,1,0,0
20,70,430,1,1,0
21,126,374,1,0,0
22,134,366,1,1,1
23,94,406,1,1,1
24,37,463,1,1,1
25,236,264,1,1,1
26,58,442,1,1,1
27,81,419,1,1,0
28,66,434,1,1,1
29,161,339,1,1,1
30,199,301,1,1,1
31,95,405,1,1,1
32,50,450,1,1,0
33,69,431,1,0,0
34,116,384,1,0,0
35,180,320,1,1,1
36,80,420,1,0,0
37,136,364,1,0,0
38,193,307,1,0,0
39,112,388,1,1,0
