ID,S,I,State,Nature,Obs
0,0,500,1,1,0
1,18,482,1,1,1
2,500,0,0,1,1
3,0,500,1,0,0
4,0,500,1,1,1
5,0,500,1,0,0
6,50,450,1,0,1
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,184,316,1,0,1
12,0,500,1,1,1
13,0,500,1,1,1
14,0,500,1,1,1
15,500,0,0,1,1
16,0,500,1,0,0
17,0,500,1,1,1
18,0,500,1,1,1
19,0,500,1,1,1
20,0,500,1,0,0
21,500,0,0,0,0
22,6,494,1,1,1
23,0,500,1,1,1
24,149,351,1,1,0
25,0,500,1,1,1
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,473,27,0,0,0
30,373,127,0,1,0
31,0,500,1,1,1
32,0,500,1,1,0
33,0,500,1,1,1
34,0,500,1,0,0
35,500,0,0,1,1
36,500,0,0,0,1
37,0,500,1,1,0
38,458,42,0,0,0
39,23,477,1,1,1
