ID,S,I,State,Nature,Obs
0,212,288,1,1,1
1,196,304,1,1,1
2,189,311,1,1,1
3,265,235,0,0,0
4,191,309,1,1,1
5,197,303,1,1,1
6,206,294,1,0,0
7,198,302,1,1,1
8,240,260,1,0,0
9,181,319,1,1,1
10,186,314,1,1,0
11,243,257,1,1,1
12,198,302,1,1,0
13,223,277,1,1,1
14,204,296,1,1,1
15,198,302,1,1,1
16,277,223,0,0,0
17,201,299,1,1,0
18,238,262,1,1,1
19,249,251,1,1,1
20,207,293,1,1,1
21,228,272,1,1,1
22,243,257,1,0,1
23,212,288,1,1,1
24,201,299,1,1,0
25,307,193,0,0,0
26,202,298,1,1,1
27,209,291,1,1,1
28,200,300,1,1,0
29,242,258,1,1,1
30,269,231,0,1,0
31,204,296,1,1,1
32,188,312,1,1,1
33,215,285,1,1,1
34,229,271,1,1,1
35,286,214,0,1,1
36,220,280,1,1,1
37,239,261,1,0,0
38,269,231,0,1,1
39,238,262,1,1,1
