ID,S,I,State,Nature,Obs
0,19,481,1,1,1
1,12,488,1,1,1
2,0,500,1,1,1
3,353,147,0,1,1
4,0,500,1,0,0
5,0,500,1,1,1
6,342,158,0,0,0
7,4,496,1,1,1
8,357,143,0,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,97,403,1,0,0
12,23,477,1,1,1
13,80,420,1,1,0
14,0,500,1,1,1
15,159,341,1,1,1
16,8,492,1,1,1
17,0,500,1,1,0
18,63,437,1,1,1
19,1,499,1,1,1
20,0,500,1,1,1
21,120,380,1,0,0
22,40,460,1,1,0
23,2,498,1,1,1
24,0,500,1,1,1
25,57,443,1,1,1
26,0,500,1,1,1
27,10,490,1,1,1
28,77,423,1,1,1
29,434,66,0,0,0
30,116,384,1,1,1
31,18,482,1,1,1
32,0,500,1,1,1
33,174,326,1,1,0
34,46,454,1,1,1
35,212,288,1,0,0
36,130,370,1,0,0
37,87,413,1,1,1
38,135,365,1,1,0
39,351,149,0,0,0
