ID,S,I,State,Nature,Obs
0,159,341,1,0,0
1,104,396,1,0,1
2,160,340,1,0,0
3,321,179,0,0,0
4,114,386,1,0,1
5,111,389,1,0,0
6,183,317,1,0,0
7,153,347,1,0,0
8,481,19,0,1,1
9,75,425,1,0,1
10,130,370,1,0,0
11,127,373,1,0,0
12,112,388,1,0,0
13,10,490,1,0,0
14,145,355,1,0,0
15,39,461,1,0,0
16,171,329,1,0,0
17,44,456,1,0,0
18,475,25,0,0,1
19,287,213,0,0,0
20,157,343,1,0,0
21,192,308,1,0,0
22,167,333,1,0,0
23,183,317,1,0,0
24,76,424,1,0,1
25,282,218,0,0,1
26,218,282,1,0,1
27,151,349,1,0,0
28,166,334,1,0,1
29,115,385,1,0,0
30,154,346,1,1,1
31,196,304,1,0,1
32,102,398,1,0,1
33,460,40,0,0,0
34,113,387,1,0,0
35,271,229,0,0,0
36,461,39,0,0,0
37,185,315,1,0,0
38,249,251,1,0,0
39,162,338,1,0,0
