ID,S,I,State,Nature,Obs
0,1,499,1,1,0
1,34,466,1,0,1
2,4,496,1,1,1
3,213,287,1,0,0
4,1,499,1,1,1
5,26,474,1,1,1
6,16,484,1,1,1
7,78,422,1,0,0
8,201,299,1,0,0
9,5,495,1,1,1
10,41,459,1,1,1
11,22,478,1,1,1
12,0,500,1,1,1
13,184,316,1,1,1
14,155,345,1,1,1
15,352,148,0,1,0
16,404,96,0,1,1
17,34,466,1,1,1
18,94,406,1,1,0
19,196,304,1,0,1
20,42,458,1,1,1
21,88,412,1,1,0
22,9,491,1,1,1
23,64,436,1,1,0
24,27,473,1,1,0
25,369,131,0,0,0
26,7,493,1,1,1
27,2,498,1,0,0
28,276,224,0,0,0
29,7,493,1,1,1
30,181,319,1,1,1
31,187,313,1,1,0
32,220,280,1,1,1
33,31,469,1,1,1
34,16,484,1,1,1
35,123,377,1,1,1
36,6,494,1,1,1
37,51,449,1,0,1
38,92,408,1,1,1
39,85,415,1,1,1
