ID,S,I,State,Nature,Obs
0,54,446,1,0,0
1,1,499,1,0,1
2,29,471,1,0,0
3,176,324,1,0,0
4,135,365,1,0,1
5,323,177,0,0,0
6,52,448,1,0,0
7,5,495,1,0,0
8,86,414,1,1,1
9,229,271,1,0,1
10,318,182,0,0,0
11,109,391,1,0,0
12,29,471,1,0,0
13,79,421,1,0,0
14,13,487,1,0,0
15,24,476,1,0,0
16,254,246,0,0,0
17,89,411,1,0,0
18,202,298,1,0,1
19,114,386,1,0,0
20,79,421,1,0,0
21,217,283,1,0,0
22,121,379,1,0,0
23,2,498,1,0,0
24,60,440,1,0,1
25,230,270,1,0,1
26,254,246,0,0,1
27,210,290,1,0,0
28,18,482,1,0,1
29,228,272,1,0,0
30,205,295,1,1,1
31,7,493,1,0,1
32,286,214,0,0,1
33,41,459,1,0,0
34,244,256,1,0,0
35,284,216,0,0,0
36,58,442,1,0,0
37,66,434,1,0,0
38,167,333,1,0,0
39,58,442,1,0,0
