ID,S,I,State,Nature,Obs
0,105,395,1,1,0
1,106,394,1,1,1
2,68,432,1,1,1
3,174,326,1,0,0
4,72,428,1,1,1
5,87,413,1,0,0
6,101,399,1,0,1
7,113,387,1,1,1
8,126,374,1,1,1
9,85,415,1,1,1
10,94,406,1,1,1
11,136,364,1,0,1
12,81,419,1,1,1
13,120,380,1,1,1
14,78,422,1,1,1
15,110,390,1,1,1
16,193,307,1,0,0
17,84,416,1,1,1
18,146,354,1,1,1
19,138,362,1,1,1
20,113,387,1,0,0
21,118,382,1,0,0
22,150,350,1,1,1
23,89,411,1,1,1
24,87,413,1,1,0
25,207,293,1,1,1
26,85,415,1,1,1
27,97,403,1,1,1
28,90,410,1,1,1
29,168,332,1,0,0
30,191,309,1,1,0
31,97,403,1,1,1
32,94,406,1,1,0
33,87,413,1,1,1
34,125,375,1,0,0
35,195,305,1,1,1
36,100,400,1,0,1
37,130,370,1,1,0
38,181,319,1,0,0
39,124,376,1,1,1
