ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,1,499,1,1,1
2,37,463,1,1,1
3,348,152,0,0,1
4,0,500,1,1,0
5,0,500,1,1,1
6,0,500,1,0,0
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,5,495,1,1,1
11,484,16,0,1,0
12,7,493,1,1,0
13,226,274,1,1,0
14,1,499,1,1,0
15,26,474,1,1,1
16,498,2,0,0,0
17,17,483,1,1,1
18,483,17,0,1,1
19,256,244,0,1,0
20,0,500,1,1,1
21,134,366,1,1,1
22,0,500,1,0,0
23,92,408,1,1,1
24,64,436,1,1,1
25,1,499,1,1,1
26,4,496,1,1,1
27,6,494,1,1,1
28,39,461,1,1,1
29,314,186,0,1,1
30,1,499,1,1,1
31,14,486,1,1,1
32,61,439,1,1,0
33,47,453,1,1,1
34,1,499,1,1,1
35,498,2,0,1,0
36,16,484,1,1,1
37,9,491,1,1,1
38,499,1,0,0,0
39,124,376,1,1,0
