ID,S,I,State,Nature,Obs
0,220,280,1,1,1
1,201,299,1,1,0
2,193,307,1,1,1
3,272,228,0,0,0
4,184,316,1,0,1
5,186,314,1,1,1
6,213,287,1,1,1
7,203,297,1,1,1
8,224,276,1,0,0
9,186,314,1,1,1
10,196,304,1,1,1
11,240,260,1,1,0
12,194,306,1,1,1
13,225,275,1,1,1
14,194,306,1,1,1
15,189,311,1,1,1
16,278,222,0,0,0
17,198,302,1,1,1
18,254,246,0,1,1
19,238,262,1,1,1
20,182,318,1,1,1
21,238,262,1,0,0
22,257,243,0,1,1
23,207,293,1,1,0
24,185,315,1,1,1
25,286,214,0,0,0
26,199,301,1,1,1
27,193,307,1,1,1
28,199,301,1,1,1
29,267,233,0,1,1
30,265,235,0,1,1
31,199,301,1,1,1
32,181,319,1,1,1
33,198,302,1,1,1
34,219,281,1,0,1
35,283,217,0,1,1
36,213,287,1,1,1
37,226,274,1,1,1
38,276,224,0,1,1
39,228,272,1,1,0
