ID,S,I,State,Nature,Obs
0,3,497,1,0,1
1,0,500,1,0,0
2,0,500,1,0,0
3,0,500,1,0,0
4,4,496,1,0,1
5,12,488,1,0,0
6,500,0,0,0,0
7,500,0,0,0,0
8,0,500,1,1,1
9,500,0,0,0,0
10,496,4,0,0,0
11,500,0,0,0,0
12,496,4,0,0,0
13,1,499,1,0,1
14,500,0,0,0,0
15,0,500,1,0,0
16,499,1,0,0,1
17,0,500,1,0,0
18,499,1,0,0,0
19,496,4,0,0,0
20,496,4,0,0,0
21,5,495,1,0,1
22,0,500,1,0,0
23,4,496,1,0,1
24,0,500,1,0,1
25,0,500,1,0,0
26,499,1,0,0,0
27,0,500,1,0,0
28,500,0,0,0,0
29,500,0,0,0,0
30,0,500,1,1,1
31,0,500,1,0,0
32,499,1,0,0,0
33,500,0,0,0,0
34,500,0,0,0,0
35,497,3,0,0,0
36,500,0,0,0,0
37,0,500,1,0,0
38,500,0,0,0,0
39,500,0,0,0,0
