ID,S,I,State,Nature,Obs
0,80,420,1,1,1
1,16,484,1,0,0
2,0,500,1,1,1
3,154,346,1,1,0
4,500,0,0,1,1
5,490,10,0,0,0
6,2,498,1,1,1
7,0,500,1,0,0
8,198,302,1,1,1
9,484,16,0,0,0
10,0,500,1,1,1
11,2,498,1,1,1
12,0,500,1,1,1
13,28,472,1,1,1
14,0,500,1,1,1
15,484,16,0,1,0
16,110,390,1,1,1
17,0,500,1,0,0
18,12,488,1,1,1
19,1,499,1,1,1
20,500,0,0,0,0
21,0,500,1,1,1
22,23,477,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,392,108,0,0,0
26,0,500,1,0,0
27,0,500,1,1,0
28,0,500,1,1,1
29,0,500,1,1,1
30,191,309,1,1,1
31,0,500,1,1,1
32,484,16,0,0,0
33,0,500,1,1,1
34,0,500,1,1,0
35,2,498,1,0,0
36,0,500,1,1,0
37,54,446,1,1,0
38,0,500,1,1,1
39,0,500,1,1,1
