ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,500,0,0,1,1
2,0,500,1,1,1
3,0,500,1,0,1
4,0,500,1,1,1
5,0,500,1,0,0
6,66,434,1,1,1
7,0,500,1,1,1
8,59,441,1,1,1
9,0,500,1,1,0
10,0,500,1,1,1
11,0,500,1,1,0
12,0,500,1,1,1
13,0,500,1,1,0
14,0,500,1,1,1
15,0,500,1,1,0
16,482,18,0,0,0
17,500,0,0,1,0
18,3,497,1,1,0
19,500,0,0,0,0
20,0,500,1,0,0
21,107,393,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,499,1,0,0,0
26,25,475,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,0,500,1,1,1
30,0,500,1,1,1
31,0,500,1,1,1
32,500,0,0,0,0
33,0,500,1,1,1
34,0,500,1,1,1
35,0,500,1,1,1
36,0,500,1,1,1
37,0,500,1,0,0
38,0,500,1,1,1
39,0,500,1,1,1
