ID,S,I,State,Nature,Obs
0,53,447,1,0,1
1,0,500,1,0,1
2,241,259,1,0,1
3,478,22,0,0,0
4,486,14,0,0,1
5,439,61,0,0,0
6,106,394,1,0,1
7,500,0,0,0,0
8,0,500,1,1,1
9,420,80,0,0,0
10,478,22,0,0,0
11,354,146,0,0,1
12,462,38,0,0,0
13,447,53,0,0,0
14,0,500,1,0,1
15,0,500,1,0,1
16,0,500,1,0,0
17,37,463,1,0,1
18,20,480,1,0,0
19,7,493,1,0,0
20,492,8,0,0,0
21,18,482,1,0,0
22,350,150,0,0,1
23,489,11,0,0,0
24,492,8,0,0,0
25,490,10,0,0,0
26,458,42,0,0,0
27,492,8,0,0,0
28,500,0,0,0,0
29,495,5,0,0,0
30,0,500,1,0,1
31,0,500,1,0,0
32,455,45,0,0,0
33,0,500,1,0,1
34,359,141,0,0,0
35,457,43,0,0,0
36,492,8,0,0,0
37,391,109,0,0,0
38,491,9,0,0,0
39,0,500,1,0,1
