ID,S,I,State,Nature,Obs
0,115,385,1,1,1
1,74,426,1,1,1
2,59,441,1,1,1
3,250,250,0.5,1,0
4,43,457,1,1,1
5,95,405,1,1,0
6,132,368,1,1,1
7,86,414,1,1,0
8,102,398,1,1,1
9,55,445,1,1,0
10,54,446,1,1,1
11,190,310,1,0,0
12,72,428,1,0,0
13,105,395,1,1,1
14,82,418,1,1,1
15,104,396,1,1,1
16,177,323,1,0,0
17,137,363,1,1,1
18,156,344,1,1,1
19,169,331,1,1,1
20,67,433,1,1,0
21,145,355,1,1,0
22,169,331,1,0,0
23,90,410,1,0,0
24,119,381,1,0,0
25,207,293,1,0,0
26,44,456,1,1,1
27,86,414,1,0,0
28,69,431,1,0,0
29,201,299,1,0,0
30,221,279,1,1,1
31,100,400,1,0,0
32,82,418,1,1,1
33,61,439,1,0,0
34,179,321,1,1,1
35,209,291,1,1,0
36,92,408,1,0,0
37,156,344,1,1,1
38,221,279,1,1,1
39,134,366,1,0,1
