ID,S,I,State,Nature,Obs
0,179,321,1,0,0
1,6,494,1,0,1
2,1,499,1,0,0
3,181,319,1,0,0
4,16,484,1,0,0
5,0,500,1,0,0
6,148,352,1,0,0
7,5,495,1,0,0
8,83,417,1,0,0
9,2,498,1,0,0
10,21,479,1,0,0
11,186,314,1,0,1
12,57,443,1,0,0
13,172,328,1,0,0
14,3,497,1,0,0
15,32,468,1,0,0
16,227,273,1,0,0
17,126,374,1,0,0
18,170,330,1,0,0
19,187,313,1,0,1
20,1,499,1,0,0
21,34,466,1,0,0
22,148,352,1,0,0
23,6,494,1,0,0
24,72,428,1,0,0
25,260,240,0,0,0
26,33,467,1,0,1
27,4,496,1,0,0
28,8,492,1,0,0
29,77,423,1,0,1
30,277,223,0,1,1
31,12,488,1,0,1
32,3,497,1,0,0
33,4,496,1,0,1
34,50,450,1,0,0
35,229,271,1,0,0
36,45,455,1,0,0
37,126,374,1,0,1
38,125,375,1,0,0
39,84,416,1,0,0
