ID,S,I,State,Nature,Obs
0,10,490,1,0,0
1,0,500,1,0,0
2,425,75,0,0,0
3,489,11,0,0,0
4,18,482,1,1,1
5,27,473,1,1,0
6,0,500,1,1,1
7,203,297,1,1,1
8,66,434,1,1,1
9,276,224,0,0,0
10,219,281,1,1,1
11,399,101,0,0,0
12,305,195,0,0,0
13,137,363,1,1,1
14,187,313,1,1,1
15,283,217,0,0,0
16,434,66,0,1,0
17,0,500,1,1,0
18,0,500,1,1,0
19,0,500,1,0,1
20,94,406,1,1,1
21,0,500,1,0,0
22,20,480,1,0,0
23,345,155,0,0,0
24,289,211,0,1,0
25,394,106,0,0,0
26,13,487,1,1,1
27,169,331,1,1,1
28,80,420,1,1,1
29,447,53,0,0,0
30,500,0,0,1,1
31,500,0,0,0,0
32,69,431,1,1,1
33,500,0,0,1,1
34,332,168,0,0,0
35,477,23,0,0,0
36,86,414,1,0,1
37,309,191,0,0,0
38,470,30,0,0,0
39,500,0,0,0,0
