ID,S,I,State,Nature,Obs
0,62,438,1,1,1
1,149,351,1,1,0
2,0,500,1,1,1
3,22,478,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,10,490,1,1,1
8,8,492,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,4,496,1,1,1
12,10,490,1,1,1
13,160,340,1,1,1
14,0,500,1,1,1
15,469,31,0,0,0
16,1,499,1,1,1
17,0,500,1,1,1
18,397,103,0,0,0
19,21,479,1,1,1
20,0,500,1,1,1
21,220,280,1,1,1
22,338,162,0,0,0
23,0,500,1,1,1
24,0,500,1,0,0
25,74,426,1,1,1
26,0,500,1,1,1
27,105,395,1,1,1
28,7,493,1,1,1
29,0,500,1,0,0
30,103,397,1,1,1
31,1,499,1,1,1
32,2,498,1,1,1
33,0,500,1,1,1
34,184,316,1,1,1
35,156,344,1,1,1
36,461,39,0,1,0
37,0,500,1,1,1
38,84,416,1,1,1
39,352,148,0,0,0
