ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,101,399,1,1,0
3,339,161,0,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,66,434,1,1,0
7,0,500,1,1,1
8,1,499,1,1,0
9,0,500,1,1,1
10,248,252,1,0,0
11,499,1,0,1,0
12,9,491,1,1,1
13,303,197,0,0,0
14,17,483,1,1,1
15,277,223,0,1,0
16,96,404,1,1,1
17,0,500,1,1,1
18,477,23,0,1,1
19,67,433,1,0,0
20,0,500,1,1,1
21,93,407,1,0,0
22,35,465,1,1,1
23,152,348,1,1,1
24,109,391,1,1,1
25,438,62,0,0,0
26,9,491,1,1,1
27,16,484,1,1,1
28,24,476,1,1,1
29,326,174,0,1,1
30,0,500,1,1,1
31,20,480,1,1,1
32,2,498,1,1,1
33,214,286,1,0,0
34,0,500,1,1,1
35,91,409,1,0,1
36,95,405,1,0,1
37,0,500,1,1,1
38,476,24,0,0,0
39,171,329,1,1,1
