ID,S,I,State,Nature,Obs
0,10,490,1,1,1
1,1,499,1,1,1
2,3,497,1,1,1
3,319,181,0,0,1
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,0,0
7,0,500,1,1,0
8,95,405,1,1,1
9,0,500,1,1,1
10,34,466,1,1,1
11,167,333,1,0,0
12,3,497,1,1,1
13,64,436,1,1,1
14,0,500,1,1,1
15,1,499,1,1,1
16,321,179,0,0,0
17,0,500,1,1,1
18,27,473,1,1,0
19,384,116,0,1,1
20,0,500,1,1,1
21,66,434,1,1,1
22,29,471,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,321,179,0,0,0
26,0,500,1,1,1
27,4,496,1,1,1
28,4,496,1,1,1
29,333,167,0,1,1
30,137,363,1,1,1
31,14,486,1,1,1
32,0,500,1,1,1
33,24,476,1,1,1
34,100,400,1,0,1
35,62,438,1,1,1
36,10,490,1,1,1
37,335,165,0,0,0
38,87,413,1,1,1
39,80,420,1,1,0
