ID,S,I,State,Nature,Obs
0,205,295,1,0,1
1,204,296,1,0,1
2,196,304,1,0,0
3,278,222,0,1,0
4,184,316,1,1,1
5,198,302,1,1,1
6,209,291,1,1,1
7,205,295,1,1,1
8,210,290,1,1,0
9,195,305,1,1,1
10,198,302,1,0,0
11,243,257,1,1,1
12,204,296,1,0,0
13,220,280,1,0,0
14,194,306,1,1,1
15,198,302,1,0,0
16,271,229,0,1,1
17,191,309,1,0,1
18,250,250,0.5,0,0
19,245,255,1,0,1
20,203,297,1,1,1
21,222,278,1,1,1
22,239,261,1,1,1
23,200,300,1,1,1
24,211,289,1,0,1
25,292,208,0,0,1
26,191,309,1,1,1
27,207,293,1,0,0
28,199,301,1,0,0
29,244,256,1,1,1
30,273,227,0,1,1
31,210,290,1,0,0
32,200,300,1,1,0
33,197,303,1,1,0
34,215,285,1,1,1
35,269,231,0,0,0
36,211,289,1,0,0
37,240,260,1,1,0
38,272,228,0,1,0
39,230,270,1,0,0
