ID,S,I,State,Nature,Obs
0,149,351,1,1,1
1,35,465,1,1,1
2,57,443,1,1,0
3,211,289,1,0,0
4,55,445,1,1,1
5,29,471,1,1,1
6,171,329,1,0,0
7,158,342,1,1,1
8,146,354,1,1,1
9,170,330,1,1,1
10,76,424,1,1,1
11,197,303,1,1,1
12,111,389,1,1,1
13,126,374,1,1,1
14,123,377,1,1,1
15,116,384,1,1,1
16,170,330,1,0,1
17,91,409,1,1,0
18,120,380,1,1,0
19,146,354,1,1,1
20,105,395,1,1,1
21,76,424,1,0,0
22,134,366,1,1,0
23,129,371,1,0,0
24,107,393,1,1,0
25,219,281,1,1,1
26,93,407,1,1,1
27,103,397,1,1,1
28,149,351,1,1,1
29,196,304,1,0,1
30,202,298,1,1,1
31,138,362,1,1,1
32,55,445,1,1,1
33,102,398,1,0,1
34,127,373,1,1,1
35,133,367,1,1,1
36,133,367,1,1,1
37,167,333,1,1,1
38,183,317,1,0,0
39,124,376,1,1,1
