ID,S,I,State,Nature,Obs
0,200,300,1,1,1
1,195,305,1,1,1
2,193,307,1,1,1
3,270,230,0,1,0
4,186,314,1,1,1
5,194,306,1,1,0
6,208,292,1,1,1
7,194,306,1,1,0
8,218,282,1,1,1
9,188,312,1,1,0
10,204,296,1,1,1
11,232,268,1,0,0
12,201,299,1,0,0
13,234,266,1,1,1
14,203,297,1,1,1
15,214,286,1,1,1
16,260,240,0,0,0
17,207,293,1,1,1
18,244,256,1,1,1
19,233,267,1,1,1
20,194,306,1,1,0
21,223,277,1,1,0
22,244,256,1,0,0
23,191,309,1,0,0
24,202,298,1,0,0
25,291,209,0,0,0
26,205,295,1,1,1
27,197,303,1,0,0
28,203,297,1,0,0
29,261,239,0,0,0
30,282,218,0,1,1
31,211,289,1,0,0
32,200,300,1,1,1
33,195,305,1,0,0
34,232,268,1,1,1
35,264,236,0,1,0
36,196,304,1,0,0
37,241,259,1,1,1
38,280,220,0,1,1
39,232,268,1,0,1
