ID,S,I,State,Nature,Obs
0,155,345,1,1,1
1,36,464,1,1,0
2,83,417,1,1,1
3,162,338,1,1,1
4,41,459,1,1,1
5,48,452,1,1,1
6,145,355,1,1,0
7,127,373,1,1,1
8,117,383,1,1,0
9,137,363,1,1,0
10,98,402,1,1,1
11,158,342,1,1,1
12,80,420,1,1,0
13,128,372,1,0,0
14,117,383,1,1,1
15,103,397,1,1,1
16,167,333,1,1,0
17,101,399,1,1,1
18,145,355,1,0,0
19,147,353,1,0,1
20,100,400,1,1,0
21,106,394,1,0,0
22,136,364,1,1,1
23,153,347,1,1,1
24,105,395,1,0,0
25,216,284,1,1,1
26,109,391,1,1,0
27,133,367,1,1,0
28,125,375,1,1,1
29,154,346,1,1,1
30,202,298,1,1,1
31,145,355,1,0,0
32,63,437,1,1,1
33,107,393,1,0,0
34,142,358,1,1,1
35,188,312,1,1,1
36,137,363,1,0,0
37,112,388,1,1,1
38,206,294,1,0,0
39,113,387,1,1,1
