ID,S,I,State,Nature,Obs
0,203,297,1,1,1
1,181,319,1,1,1
2,189,311,1,1,0
3,254,246,0,0,0
4,182,318,1,1,1
5,197,303,1,1,1
6,206,294,1,0,0
7,197,303,1,1,1
8,233,267,1,1,1
9,183,317,1,1,1
10,194,306,1,1,1
11,243,257,1,1,1
12,192,308,1,1,1
13,236,264,1,1,1
14,201,299,1,1,1
15,199,301,1,1,1
16,273,227,0,0,1
17,199,301,1,1,0
18,247,253,1,1,0
19,241,259,1,1,1
20,203,297,1,1,1
21,223,277,1,0,0
22,249,251,1,1,0
23,194,306,1,0,0
24,196,304,1,1,0
25,291,209,0,1,1
26,184,316,1,1,1
27,199,301,1,1,1
28,205,295,1,1,1
29,262,238,0,0,1
30,281,219,0,1,1
31,208,292,1,1,1
32,191,309,1,1,1
33,193,307,1,0,1
34,236,264,1,1,1
35,277,223,0,1,1
36,202,298,1,1,1
37,253,247,0,1,1
38,278,222,0,0,0
39,226,274,1,1,1
