ID,S,I,State,Nature,Obs
0,211,289,1,0,0
1,185,315,1,0,1
2,198,302,1,0,0
3,264,236,0,0,0
4,183,317,1,0,1
5,193,307,1,0,0
6,222,278,1,0,0
7,203,297,1,0,0
8,223,277,1,1,1
9,191,309,1,0,1
10,185,315,1,0,0
11,216,284,1,0,0
12,200,300,1,0,0
13,217,283,1,0,0
14,186,314,1,0,0
15,187,313,1,0,0
16,264,236,0,0,0
17,199,301,1,0,0
18,253,247,0,0,1
19,230,270,1,0,0
20,196,304,1,0,0
21,223,277,1,0,0
22,248,252,1,0,0
23,201,299,1,0,0
24,188,312,1,0,1
25,307,193,0,0,1
26,200,300,1,0,1
27,201,299,1,0,0
28,209,291,1,0,1
29,257,243,0,0,0
30,267,233,0,1,1
31,201,299,1,0,1
32,185,315,1,0,1
33,207,293,1,0,0
34,217,283,1,0,0
35,255,245,0,0,0
36,200,300,1,0,0
37,230,270,1,0,0
38,278,222,0,0,0
39,233,267,1,0,0
