ID,S,I,State,Nature,Obs
0,145,355,1,1,1
1,59,441,1,1,0
2,98,402,1,1,1
3,171,329,1,1,1
4,26,474,1,1,1
5,84,416,1,1,1
6,112,388,1,1,1
7,109,391,1,1,1
8,127,373,1,1,1
9,133,367,1,1,1
10,76,424,1,1,1
11,142,358,1,1,1
12,77,423,1,1,1
13,128,372,1,1,1
14,106,394,1,1,1
15,91,409,1,0,0
16,165,335,1,1,1
17,110,390,1,1,1
18,165,335,1,0,0
19,148,352,1,1,1
20,97,403,1,1,1
21,115,385,1,1,1
22,152,348,1,0,0
23,116,384,1,1,1
24,92,408,1,0,0
25,222,278,1,1,1
26,90,410,1,1,1
27,117,383,1,1,1
28,130,370,1,1,1
29,168,332,1,0,0
30,187,313,1,1,1
31,124,376,1,1,1
32,66,434,1,1,1
33,117,383,1,1,1
34,135,365,1,1,1
35,173,327,1,1,1
36,127,373,1,1,0
37,141,359,1,1,1
38,184,316,1,1,1
39,105,395,1,0,0
