ID,S,I,State,Nature,Obs
0,421,79,0,0,0
1,62,438,1,1,1
2,0,500,1,1,1
3,115,385,1,0,0
4,0,500,1,1,1
5,2,498,1,1,1
6,0,500,1,1,1
7,9,491,1,1,1
8,68,432,1,1,1
9,0,500,1,1,1
10,39,461,1,1,1
11,329,171,0,1,1
12,260,240,0,1,1
13,40,460,1,0,0
14,11,489,1,1,0
15,25,475,1,1,1
16,76,424,1,1,1
17,0,500,1,1,1
18,8,492,1,0,1
19,188,312,1,0,0
20,0,500,1,1,1
21,5,495,1,1,1
22,54,446,1,1,1
23,3,497,1,1,0
24,0,500,1,1,1
25,212,288,1,1,0
26,0,500,1,1,1
27,278,222,0,1,1
28,183,317,1,0,0
29,0,500,1,1,1
30,384,116,0,0,0
31,116,384,1,0,0
32,12,488,1,1,0
33,17,483,1,1,0
34,169,331,1,1,0
35,36,464,1,1,1
36,0,500,1,1,0
37,6,494,1,1,0
38,8,492,1,1,1
39,0,500,1,1,1
