ID,S,I,State,Nature,Obs
0,208,292,1,0,1
1,192,308,1,0,0
2,203,297,1,0,0
3,265,235,0,0,0
4,186,314,1,0,1
5,197,303,1,0,0
6,217,283,1,0,0
7,191,309,1,0,0
8,223,277,1,1,1
9,183,317,1,0,0
10,191,309,1,0,0
11,217,283,1,0,0
12,197,303,1,0,0
13,214,286,1,0,1
14,197,303,1,0,0
15,183,317,1,0,0
16,263,237,0,0,1
17,192,308,1,0,0
18,246,254,1,0,0
19,227,273,1,0,0
20,198,302,1,0,0
21,214,286,1,0,1
22,246,254,1,0,0
23,213,287,1,0,1
24,196,304,1,0,1
25,311,189,0,0,0
26,204,296,1,0,0
27,199,301,1,0,0
28,198,302,1,0,0
29,253,247,0,0,0
30,276,224,0,1,1
31,201,299,1,0,0
32,191,309,1,0,0
33,201,299,1,0,0
34,214,286,1,0,0
35,252,248,0,0,0
36,206,294,1,0,0
37,223,277,1,0,0
38,277,223,0,0,0
39,212,288,1,0,0
