ID,S,I,State,Nature,Obs
0,59,441,1,1,1
1,469,31,0,0,0
2,25,475,1,1,1
3,16,484,1,1,1
4,1,499,1,1,1
5,3,497,1,1,1
6,5,495,1,1,1
7,11,489,1,1,1
8,5,495,1,1,0
9,8,492,1,1,1
10,31,469,1,1,1
11,7,493,1,1,0
12,473,27,0,1,1
13,118,382,1,1,1
14,50,450,1,1,1
15,52,448,1,0,1
16,18,482,1,1,1
17,1,499,1,0,0
18,359,141,0,0,0
19,11,489,1,1,1
20,10,490,1,1,1
21,167,333,1,1,1
22,367,133,0,1,1
23,27,473,1,0,0
24,7,493,1,0,0
25,32,468,1,1,1
26,2,498,1,1,0
27,150,350,1,0,0
28,223,277,1,1,1
29,37,463,1,0,0
30,133,367,1,1,1
31,240,260,1,0,0
32,22,478,1,1,0
33,0,500,1,1,0
34,466,34,0,1,1
35,395,105,0,1,1
36,17,483,1,1,1
37,1,499,1,1,1
38,50,450,1,1,1
39,377,123,0,0,0
