ID,S,I,State,Nature,Obs
0,202,298,1,0,1
1,187,313,1,1,1
2,192,308,1,1,1
3,282,218,0,1,1
4,180,320,1,1,1
5,194,306,1,1,1
6,207,293,1,1,1
7,197,303,1,1,0
8,226,274,1,1,1
9,179,321,1,1,0
10,196,304,1,1,1
11,223,277,1,0,0
12,200,300,1,0,0
13,232,268,1,0,0
14,202,298,1,1,1
15,202,298,1,1,0
16,275,225,0,1,1
17,210,290,1,1,1
18,236,264,1,0,0
19,240,260,1,1,1
20,216,284,1,1,1
21,212,288,1,1,1
22,227,273,1,1,1
23,198,302,1,1,1
24,213,287,1,1,0
25,308,192,0,1,1
26,203,297,1,1,1
27,211,289,1,1,0
28,204,296,1,1,1
29,245,255,1,1,1
30,297,203,0,1,1
31,214,286,1,0,0
32,194,306,1,1,1
33,203,297,1,1,1
34,217,283,1,1,1
35,276,224,0,0,0
36,199,301,1,1,1
37,237,263,1,1,0
38,266,234,0,1,1
39,230,270,1,1,1
