ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,3,497,1,1,0
4,500,0,0,0,0
5,500,0,0,1,0
6,500,0,0,0,0
7,0,500,1,1,1
8,500,0,0,0,0
9,0,500,1,0,0
10,1,499,1,1,1
11,349,151,0,0,0
12,21,479,1,1,1
13,87,413,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,497,3,0,1,1
17,116,384,1,1,1
18,155,345,1,1,1
19,0,500,1,1,1
20,0,500,1,1,0
21,405,95,0,0,0
22,431,69,0,1,0
23,0,500,1,1,0
24,63,437,1,1,0
25,6,494,1,1,1
26,0,500,1,0,1
27,3,497,1,1,1
28,0,500,1,1,1
29,401,99,0,0,0
30,499,1,0,1,1
31,0,500,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,0,0
35,418,82,0,1,0
36,0,500,1,0,0
37,0,500,1,1,1
38,185,315,1,1,1
39,343,157,0,1,0
