ID,S,I,State,Nature,Obs
0,199,301,1,0,0
1,192,308,1,0,1
2,191,309,1,0,0
3,271,229,0,0,0
4,184,316,1,0,0
5,195,305,1,0,0
6,207,293,1,0,0
7,214,286,1,0,0
8,229,271,1,1,1
9,190,310,1,0,0
10,191,309,1,0,0
11,234,266,1,0,1
12,196,304,1,0,0
13,230,270,1,0,1
14,200,300,1,0,0
15,196,304,1,0,0
16,268,232,0,0,0
17,192,308,1,0,0
18,234,266,1,0,0
19,232,268,1,0,0
20,203,297,1,0,0
21,226,274,1,0,0
22,254,246,0,0,0
23,203,297,1,0,0
24,194,306,1,0,0
25,307,193,0,0,0
26,197,303,1,0,0
27,198,302,1,0,0
28,214,286,1,0,0
29,250,250,0.5,0,1
30,277,223,0,1,1
31,201,299,1,0,1
32,193,307,1,0,0
33,207,293,1,0,0
34,220,280,1,0,0
35,253,247,0,0,1
36,199,301,1,0,1
37,232,268,1,0,1
38,276,224,0,0,1
39,228,272,1,0,0
