ID,S,I,State,Nature,Obs
0,10,490,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,0,0
4,0,500,1,1,0
5,500,0,0,1,1
6,0,500,1,1,1
7,27,473,1,1,1
8,0,500,1,1,1
9,500,0,0,1,1
10,500,0,0,0,0
11,135,365,1,1,1
12,31,469,1,1,1
13,68,432,1,1,0
14,11,489,1,1,1
15,0,500,1,1,0
16,0,500,1,1,0
17,0,500,1,1,0
18,0,500,1,1,1
19,477,23,0,1,0
20,0,500,1,1,1
21,2,498,1,1,1
22,0,500,1,1,1
23,2,498,1,1,1
24,49,451,1,1,1
25,488,12,0,0,0
26,0,500,1,1,1
27,0,500,1,1,1
28,500,0,0,1,1
29,0,500,1,1,1
30,0,500,1,1,1
31,0,500,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,361,139,0,1,0
35,0,500,1,1,1
36,0,500,1,1,1
37,0,500,1,0,0
38,0,500,1,1,1
39,0,500,1,1,1
