ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,0
2,0,500,1,1,1
3,0,500,1,0,0
4,0,500,1,0,1
5,4,496,1,1,1
6,500,0,0,1,1
7,0,500,1,1,1
8,494,6,0,0,0
9,0,500,1,1,1
10,4,496,1,1,1
11,103,397,1,1,0
12,0,500,1,1,1
13,5,495,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,497,3,0,0,0
17,11,489,1,1,1
18,246,254,1,1,1
19,1,499,1,1,1
20,0,500,1,1,1
21,480,20,0,0,0
22,79,421,1,1,1
23,0,500,1,1,0
24,2,498,1,1,1
25,396,104,0,0,0
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,147,353,1,1,1
30,86,414,1,1,1
31,0,500,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,0,1
35,4,496,1,1,1
36,2,498,1,1,1
37,500,0,0,1,1
38,85,415,1,1,1
39,268,232,0,1,0
