ID,S,I,State,Nature,Obs
0,116,384,1,1,1
1,296,204,0,1,0
2,0,500,1,1,1
3,2,498,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,5,495,1,1,0
7,0,500,1,1,1
8,450,50,0,1,0
9,2,498,1,1,0
10,0,500,1,1,1
11,18,482,1,1,1
12,204,296,1,1,0
13,428,72,0,0,0
14,0,500,1,1,1
15,111,389,1,1,1
16,4,496,1,1,0
17,0,500,1,1,1
18,391,109,0,0,0
19,0,500,1,0,1
20,0,500,1,1,0
21,360,140,0,0,0
22,155,345,1,1,1
23,1,499,1,1,1
24,0,500,1,0,0
25,1,499,1,1,1
26,0,500,1,1,0
27,39,461,1,1,0
28,14,486,1,1,1
29,1,499,1,1,1
30,8,492,1,1,1
31,76,424,1,0,0
32,0,500,1,1,1
33,49,451,1,0,0
34,149,351,1,1,1
35,224,276,1,1,1
36,475,25,0,0,0
37,0,500,1,1,1
38,26,474,1,0,0
39,171,329,1,1,1
