ID,S,I,State,Nature,Obs
0,0,500,1,1,0
1,0,500,1,1,1
2,1,499,1,1,1
3,498,2,0,1,0
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,0,500,1,1,0
11,170,330,1,0,0
12,0,500,1,1,0
13,0,500,1,1,0
14,0,500,1,1,1
15,0,500,1,1,1
16,185,315,1,0,0
17,0,500,1,1,0
18,0,500,1,1,1
19,0,500,1,1,1
20,0,500,1,1,1
21,0,500,1,1,1
22,51,449,1,0,1
23,290,210,0,0,0
24,15,485,1,1,1
25,498,2,0,0,0
26,1,499,1,1,1
27,41,459,1,1,1
28,0,500,1,1,0
29,463,37,0,0,0
30,255,245,0,1,1
31,500,0,0,0,0
32,0,500,1,1,1
33,25,475,1,1,1
34,500,0,0,1,1
35,500,0,0,0,0
36,0,500,1,0,0
37,500,0,0,0,0
38,0,500,1,0,1
39,0,500,1,0,0
