ID,S,I,State,Nature,Obs
0,127,373,1,0,0
1,135,365,1,0,0
2,214,286,1,0,1
3,291,209,0,0,0
4,86,414,1,0,1
5,106,394,1,0,0
6,158,342,1,0,1
7,162,338,1,0,0
8,65,435,1,0,0
9,74,426,1,0,0
10,93,407,1,0,1
11,133,367,1,0,1
12,274,226,0,0,1
13,161,339,1,0,0
14,157,343,1,0,0
15,148,352,1,0,0
16,232,268,1,0,0
17,184,316,1,0,0
18,122,378,1,0,1
19,87,413,1,0,0
20,160,340,1,0,0
21,131,369,1,0,0
22,288,212,0,0,0
23,203,297,1,0,0
24,208,292,1,0,0
25,248,252,1,0,1
26,62,438,1,0,0
27,290,210,0,0,0
28,186,314,1,0,0
29,176,324,1,0,0
30,272,228,0,1,0
31,118,382,1,0,0
32,114,386,1,0,0
33,85,415,1,0,0
34,233,267,1,0,1
35,225,275,1,0,1
36,98,402,1,0,0
37,140,360,1,0,0
38,242,258,1,0,0
39,258,242,0,0,0
