ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,0,0
2,8,492,1,0,0
3,135,365,1,1,1
4,500,0,0,1,0
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,0,500,1,1,0
11,500,0,0,0,0
12,0,500,1,1,1
13,0,500,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,14,486,1,1,1
17,11,489,1,1,1
18,0,500,1,1,1
19,312,188,0,1,0
20,0,500,1,1,1
21,4,496,1,1,1
22,0,500,1,1,1
23,500,0,0,0,0
24,0,500,1,1,1
25,494,6,0,1,0
26,0,500,1,1,1
27,0,500,1,0,1
28,0,500,1,1,1
29,0,500,1,1,1
30,0,500,1,1,1
31,0,500,1,1,1
32,2,498,1,1,1
33,0,500,1,1,1
34,0,500,1,1,1
35,500,0,0,0,0
36,0,500,1,1,1
37,78,422,1,1,1
38,0,500,1,1,1
39,0,500,1,1,1
