ID,S,I,State,Nature,Obs
0,119,381,1,1,0
1,82,418,1,0,1
2,80,420,1,1,1
3,206,294,1,0,0
4,41,459,1,1,1
5,92,408,1,1,1
6,91,409,1,1,1
7,88,412,1,0,0
8,113,387,1,0,0
9,64,436,1,1,1
10,79,421,1,1,1
11,145,355,1,1,1
12,78,422,1,1,1
13,122,378,1,1,1
14,110,390,1,1,1
15,98,402,1,1,0
16,198,302,1,1,1
17,96,404,1,1,1
18,138,362,1,1,0
19,140,360,1,0,1
20,90,410,1,1,1
21,116,384,1,1,0
22,159,341,1,1,1
23,95,405,1,1,0
24,94,406,1,1,0
25,210,290,1,0,0
26,84,416,1,1,1
27,103,397,1,0,0
28,96,404,1,0,0
29,159,341,1,1,1
30,211,289,1,1,1
31,113,387,1,1,0
32,91,409,1,1,1
33,100,400,1,1,1
34,143,357,1,1,1
35,201,299,1,1,1
36,100,400,1,1,1
37,156,344,1,0,1
38,177,323,1,1,1
39,113,387,1,1,1
