ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,2,498,1,1,1
2,5,495,1,1,1
3,253,247,0,1,1
4,0,500,1,1,1
5,0,500,1,1,0
6,0,500,1,1,1
7,37,463,1,1,1
8,4,496,1,1,0
9,0,500,1,1,0
10,11,489,1,1,1
11,405,95,0,0,0
12,76,424,1,1,1
13,0,500,1,1,1
14,27,473,1,1,0
15,6,494,1,1,0
16,335,165,0,0,1
17,0,500,1,1,0
18,427,73,0,1,0
19,17,483,1,1,1
20,9,491,1,1,1
21,382,118,0,0,0
22,0,500,1,0,1
23,79,421,1,0,1
24,3,497,1,1,1
25,405,95,0,0,0
26,10,490,1,1,1
27,28,472,1,1,1
28,44,456,1,1,1
29,389,111,0,1,0
30,499,1,0,1,1
31,61,439,1,1,1
32,0,500,1,1,1
33,17,483,1,1,1
34,196,304,1,1,0
35,381,119,0,0,0
36,25,475,1,1,1
37,394,106,0,0,0
38,495,5,0,1,1
39,326,174,0,0,0
