ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,1,1
4,0,500,1,1,1
5,1,499,1,1,1
6,0,500,1,0,0
7,492,8,0,1,0
8,0,500,1,1,1
9,4,496,1,1,1
10,469,31,0,0,0
11,0,500,1,1,1
12,0,500,1,1,1
13,464,36,0,1,0
14,0,500,1,1,1
15,0,500,1,1,1
16,0,500,1,1,1
17,0,500,1,1,0
18,261,239,0,1,0
19,495,5,0,0,0
20,500,0,0,1,0
21,447,53,0,0,0
22,0,500,1,1,1
23,0,500,1,1,1
24,1,499,1,1,1
25,0,500,1,1,1
26,0,500,1,1,1
27,5,495,1,1,0
28,1,499,1,1,1
29,241,259,1,1,1
30,0,500,1,1,1
31,0,500,1,1,1
32,0,500,1,1,0
33,0,500,1,0,0
34,500,0,0,0,0
35,0,500,1,1,1
36,0,500,1,0,0
37,0,500,1,0,0
38,500,0,0,0,0
39,0,500,1,1,0
