ID,S,I,State,Nature,Obs
0,214,286,1,0,0
1,198,302,1,0,0
2,191,309,1,0,0
3,278,222,0,0,0
4,194,306,1,0,0
5,192,308,1,0,1
6,205,295,1,0,0
7,200,300,1,0,0
8,225,275,1,1,1
9,193,307,1,0,0
10,195,305,1,0,0
11,233,267,1,0,0
12,191,309,1,0,0
13,215,285,1,0,0
14,202,298,1,0,0
15,199,301,1,0,0
16,259,241,0,0,0
17,191,309,1,0,1
18,242,258,1,0,0
19,251,249,0,0,1
20,200,300,1,0,0
21,227,273,1,0,0
22,246,254,1,0,1
23,198,302,1,0,0
24,196,304,1,0,0
25,292,208,0,0,0
26,188,312,1,0,0
27,191,309,1,0,0
28,201,299,1,0,1
29,257,243,0,0,0
30,277,223,0,1,0
31,192,308,1,0,0
32,201,299,1,0,0
33,195,305,1,0,0
34,232,268,1,0,0
35,270,230,0,0,1
36,207,293,1,0,0
37,243,257,1,0,0
38,272,228,0,0,0
39,217,283,1,0,0
