ID,S,I,State,Nature,Obs
0,403,97,0,1,1
1,418,82,0,0,0
2,0,500,1,0,0
3,4,496,1,1,1
4,0,500,1,1,0
5,91,409,1,1,1
6,0,500,1,1,1
7,164,336,1,1,1
8,8,492,1,1,1
9,4,496,1,1,1
10,33,467,1,1,0
11,315,185,0,0,0
12,21,479,1,1,1
13,24,476,1,1,1
14,8,492,1,1,1
15,80,420,1,1,1
16,74,426,1,1,1
17,2,498,1,1,1
18,68,432,1,1,1
19,39,461,1,1,0
20,88,412,1,1,1
21,0,500,1,1,1
22,365,135,0,1,1
23,155,345,1,0,0
24,17,483,1,1,1
25,404,96,0,1,0
26,0,500,1,1,1
27,61,439,1,0,1
28,54,446,1,1,1
29,2,498,1,1,1
30,37,463,1,1,1
31,193,307,1,1,1
32,11,489,1,1,1
33,0,500,1,1,1
34,360,140,0,1,1
35,440,60,0,0,0
36,0,500,1,1,1
37,19,481,1,1,1
38,308,192,0,1,1
39,56,444,1,1,1
