ID,S,I,State,Nature,Obs
0,4,496,1,1,1
1,0,500,1,1,1
2,0,500,1,1,0
3,206,294,1,1,1
4,0,500,1,1,1
5,17,483,1,1,1
6,267,233,0,0,0
7,0,500,1,1,1
8,480,20,0,0,0
9,14,486,1,1,1
10,17,483,1,1,1
11,301,199,0,0,0
12,1,499,1,1,1
13,75,425,1,1,1
14,0,500,1,1,0
15,0,500,1,1,1
16,315,185,0,0,1
17,0,500,1,1,1
18,0,500,1,1,1
19,63,437,1,1,1
20,500,0,0,1,1
21,0,500,1,1,1
22,0,500,1,0,1
23,0,500,1,1,1
24,0,500,1,1,1
25,498,2,0,0,0
26,0,500,1,1,0
27,0,500,1,1,1
28,16,484,1,1,1
29,0,500,1,1,1
30,0,500,1,0,0
31,0,500,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,0,1
35,0,500,1,1,1
36,0,500,1,1,1
37,0,500,1,1,1
38,50,450,1,1,0
39,0,500,1,1,1
