ID,S,I,State,Nature,Obs
0,97,403,1,1,1
1,68,432,1,1,0
2,78,422,1,1,0
3,190,310,1,0,0
4,51,449,1,1,1
5,60,440,1,1,1
6,84,416,1,1,1
7,91,409,1,0,0
8,136,364,1,1,1
9,70,430,1,1,1
10,108,392,1,1,1
11,137,363,1,1,1
12,116,384,1,1,0
13,128,372,1,1,1
14,121,379,1,1,1
15,134,366,1,1,1
16,192,308,1,1,0
17,77,423,1,1,0
18,147,353,1,1,1
19,128,372,1,1,0
20,121,379,1,1,1
21,126,374,1,0,0
22,159,341,1,1,0
23,102,398,1,1,0
24,93,407,1,1,1
25,236,264,1,0,1
26,88,412,1,1,1
27,134,366,1,1,1
28,118,382,1,1,1
29,163,337,1,1,1
30,166,334,1,1,1
31,109,391,1,1,0
32,146,354,1,1,1
33,107,393,1,1,1
34,115,385,1,1,1
35,178,322,1,1,1
36,125,375,1,1,1
37,137,363,1,1,1
38,187,313,1,0,0
39,93,407,1,1,1
