ID,S,I,State,Nature,Obs
0,200,300,1,0,0
1,163,337,1,0,1
2,129,371,1,0,0
3,367,133,0,0,0
4,102,398,1,0,0
5,135,365,1,0,1
6,131,369,1,0,1
7,129,371,1,0,0
8,167,333,1,1,1
9,102,398,1,0,0
10,84,416,1,0,0
11,142,358,1,0,0
12,102,398,1,0,1
13,152,348,1,1,1
14,140,360,1,0,0
15,248,252,1,0,0
16,323,177,0,0,0
17,103,397,1,1,0
18,212,288,1,1,1
19,247,253,1,0,0
20,156,344,1,0,0
21,83,417,1,0,0
22,264,236,0,0,1
23,172,328,1,0,0
24,253,247,0,1,1
25,267,233,0,0,0
26,113,387,1,0,1
27,167,333,1,0,0
28,165,335,1,0,0
29,319,181,0,0,0
30,380,120,0,1,0
31,175,325,1,0,0
32,146,354,1,0,0
33,130,370,1,0,0
34,173,327,1,0,0
35,210,290,1,0,0
36,170,330,1,0,0
37,245,255,1,0,0
38,274,226,0,0,0
39,220,280,1,0,0
