ID,S,I,State,Nature,Obs
0,98,402,1,1,1
1,84,416,1,1,0
2,72,428,1,1,0
3,191,309,1,0,0
4,46,454,1,1,1
5,90,410,1,1,1
6,102,398,1,1,1
7,96,404,1,0,0
8,124,376,1,1,1
9,68,432,1,1,1
10,80,420,1,1,1
11,150,350,1,1,1
12,83,417,1,1,0
13,131,369,1,1,1
14,100,400,1,1,1
15,99,401,1,1,1
16,211,289,1,1,0
17,93,407,1,1,0
18,157,343,1,1,1
19,135,365,1,1,0
20,94,406,1,1,1
21,114,386,1,0,0
22,173,327,1,1,0
23,111,389,1,1,0
24,91,409,1,1,1
25,199,301,1,0,1
26,95,405,1,1,1
27,90,410,1,1,1
28,84,416,1,1,1
29,161,339,1,1,1
30,183,317,1,1,1
31,111,389,1,1,0
32,99,401,1,1,1
33,96,404,1,1,1
34,107,393,1,1,1
35,201,299,1,1,1
36,106,394,1,1,1
37,130,370,1,1,1
38,189,311,1,0,0
39,114,386,1,1,1
