ID,S,I,State,Nature,Obs
0,3,497,1,1,1
1,32,468,1,1,1
2,491,9,0,1,0
3,3,497,1,0,1
4,500,0,0,0,0
5,0,500,1,1,1
6,11,489,1,1,1
7,427,73,0,1,1
8,2,498,1,1,1
9,66,434,1,1,1
10,0,500,1,1,1
11,209,291,1,1,1
12,3,497,1,1,1
13,11,489,1,1,1
14,0,500,1,1,1
15,3,497,1,1,1
16,12,488,1,1,1
17,66,434,1,1,1
18,131,369,1,0,0
19,23,477,1,1,0
20,9,491,1,1,1
21,359,141,0,1,1
22,357,143,0,1,0
23,0,500,1,1,1
24,420,80,0,1,0
25,38,462,1,1,1
26,426,74,0,0,0
27,3,497,1,1,1
28,1,499,1,1,1
29,109,391,1,1,1
30,115,385,1,1,0
31,11,489,1,1,0
32,0,500,1,1,1
33,250,250,0.5,1,0
34,243,257,1,1,0
35,10,490,1,1,1
36,97,403,1,1,1
37,71,429,1,1,0
38,481,19,0,0,1
39,11,489,1,1,1
